식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D219-711000000-0171,아이스크림_초콜릿 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,238,,4.35,12.17,,27.83,20.87,,,,,,74,,,,,,,,,20.87,6.96,0.42,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D219-711000000-0172,아이스크림_초콜릿파르페 아이스(ICED) (Short),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,259,,3.27,,,,16.73,,,,,,118,,,,,,,,,,9.8,,3,식품의약품안전처,245g,투썸플레이스,2,수집,2022-07-12,2024-04-16,1471000,식품의약품안전처
D219-711000000-0173,아이스크림_카라멜 젤라또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,171,,3.2,,,,23.1,,,,,,88,,,,,,,,,,5.4,,3,식품의약품안전처,100g,카페띠아모,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D219-711000000-0175,아이스크림_카초멜리아 젤라또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,182,,3.7,,,,22.8,,,,,,84,,,,,,,,,,5.3,,3,식품의약품안전처,100g,카페띠아모,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D219-711000000-0177,아이스크림_카페 모카 젤라또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,159,,3.3,,,,23.1,,,,,,83,,,,,,,,,,3.8,,3,식품의약품안전처,100g,카페띠아모,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D219-711000000-0178,아이스크림_카페 에스프레소 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,126,,2,,,,12,,,,,,55,,,,,,,,,,5,,3,식품의약품안전처,100g,커피마마,2,수집,2022-07-07,2024-04-16,1471000,식품의약품안전처
D219-711000000-0180,아이스크림_콜드브루 리코타치즈 아포가토 디카페인,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,155,,1.95,,,,13.17,,,,,,50,,,,,,,,,,5.85,,3,식품의약품안전처,205g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0181,아이스크림_콜드브루 바닐라 아포가토 디카페인,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,159,,1.95,,,,13.66,,,,,,52,,,,,,,,,,4.39,,3,식품의약품안전처,205g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0182,아이스크림_쿠키 & 크림 젤라또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,168,,3.6,,,,23.9,,,,,,109,,,,,,,,,,4.2,,3,식품의약품안전처,100g,카페띠아모,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D219-711000000-0141,아이스크림_요거트 (더블),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,154,,2.78,,,,22.22,,,,,,40,,,,,,,,,,2.11,,3,식품의약품안전처,180g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0142,아이스크림_요거트 (싱글),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,154,,2.22,,,,22.22,,,,,,40,,,,,,,,,,2.11,,3,식품의약품안전처,90g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0143,아이스크림_요거트 아이스크림 (3인),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,171,,2.5,,,,21.39,,,,,,46,,,,,,,,,,3.89,,3,식품의약품안전처,360g,요거프레소,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D219-711000000-0144,아이스크림_요거트 젤라또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,150,,2.6,,,,5,,,,,,44,,,,,,,,,,1.4,,3,식품의약품안전처,100g,카페띠아모,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D219-711000000-0146,아이스크림_월넛버터 스카치 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,265,,4.5,,,,22.5,,,,,,53,,,,,,,,,,8.2,,3,식품의약품안전처,100g,커피마마,2,수집,2022-07-07,2024-04-16,1471000,식품의약품안전처
D219-711000000-0147,아이스크림_유기농 아이스크림 바닐라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,169,,2.5,,,,14.17,,,,,,43,,,,,,,,,,6.67,,3,식품의약품안전처,120g,스타벅스,2,수집,2022-06-24,2024-04-16,1471000,식품의약품안전처
D219-711000000-0148,아이스크림_유기농 아이스크림 초콜릿,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,183,,3.33,,,,18.33,,,,,,48,,,,,,,,,,5.83,,3,식품의약품안전처,120g,스타벅스,2,수집,2022-06-24,2024-04-16,1471000,식품의약품안전처
D219-711000000-0149,아이스크림_이상한나라의솜사탕 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,250,,4.35,13.04,,28.7,26.96,,,,,,95,,,,,,,,,42.61,8.7,0,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D219-711000000-0150,아이스크림_자모카아몬드훠지 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,237,,4.35,11.3,,29.57,21.74,,,,,,71,,,,,,,,,16.52,6.09,0.23,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D219-711000000-0151,아이스크림_자바 칩 바닐라 아포가토,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,222,,3.42,,,,18.8,,,,,,50,,,,,,,,,,6.84,,3,식품의약품안전처,117g,스타벅스,2,수집,2022-06-24,2024-04-16,1471000,식품의약품안전처
D219-711000000-0152,아이스크림_자바 칩 유기농 아이스크림 바닐라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,266,,4.17,,,,22.92,,,,,,60,,,,,,,,,,8.33,,3,식품의약품안전처,96g,스타벅스,2,수집,2022-06-24,2024-04-16,1471000,식품의약품안전처
D219-711000000-0153,아이스크림_자바 칩 유기농 아이스크림 초콜릿,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,290,,5.21,,,,28.13,,,,,,51,,,,,,,,,,8.33,,3,식품의약품안전처,96g,스타벅스,2,수집,2022-06-24,2024-04-16,1471000,식품의약품안전처
D219-711000000-0154,아이스크림_자바 칩 초콜릿 아포가토,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,242,,4.27,,,,23.08,,,,,,42,,,,,,,,,,6.84,,3,식품의약품안전처,117g,스타벅스,2,수집,2022-06-24,2024-04-16,1471000,식품의약품안전처
D219-711000000-0155,아이스크림_제주녹차 (더블),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,194,,3.33,,,,17.22,,,,,,39,,,,,,,,,,6.11,,3,식품의약품안전처,180g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0156,아이스크림_제주녹차 (싱글),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,194,,3.33,,,,16.67,,,,,,40,,,,,,,,,,5.56,,3,식품의약품안전처,90g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0157,아이스크림_쫀떡궁합 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,245,,4.35,12.17,,29.57,24.35,,,,,,94,,,,,,,,,18.26,6.09,0.44,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D219-711000000-0158,아이스크림_찰떡꽁떡 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,140,,3,,,,10,,,,,,83,,,,,,,,,,4.6,,3,식품의약품안전처,100g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0159,아이스크림_찰떡팥 젤라또 (더블),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,146,,1.11,,,,22.78,,,,,,25,,,,,,,,,,0.89,,3,식품의약품안전처,180g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0123,아이스크림_시그니처 콜드브루 리코타치즈 아포가토,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,155,,1.95,,,,13.17,,,,,,50,,,,,,,,,,5.85,,3,식품의약품안전처,205g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0124,아이스크림_시그니처 콜드브루 바닐라 아포가토,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,160,,1.95,,,,13.66,,,,,,52,,,,,,,,,,4.39,,3,식품의약품안전처,205g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0125,아이스크림_쌀떡궁합 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,138,,1.96,,,,16.66,,,,,,34,,,,,,,,,,3.96,,3,식품의약품안전처,100g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0126,아이스크림_아몬드봉봉 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,271,,4.35,13.91,,32.17,22.61,,,,,,82,,,,,,,,,19.13,6.96,0.21,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D219-711000000-0127,아이스크림_아이스마카롱 체리쥬빌레,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,295,,5.82,,,,32.53,,,,,,60,,,,,,,,,,4.82,,3,식품의약품안전처,83g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0128,아이스크림_아이스마카롱 쿠키앤크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,308,,5.82,,,,31.33,,,,,,73,,,,,,,,,,5.57,,3,식품의약품안전처,83g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0129,아이스크림_아이스죠리퐁 아이스크림 레디팩,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,173,,2.57,,,,17.23,,,,,,32,,,,,,,,,,6.22,,3,식품의약품안전처,100g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0130,아이스크림_스틱바민트쿠앤크 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,265,,3,,,,25,,,,,,67,,,,,,,,,,10,,3,식품의약품안전처,100g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0131,아이스크림_스틱바초코그린티 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,225,,3.65,,,,16,,,,,,63,,,,,,,,,,7.89,,3,식품의약품안전처,100g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0132,아이스크림_아이스크림롤 바닐라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,328,,6.25,,,,31.25,,,,,,75,,,,,,,,,,9.06,,3,식품의약품안전처,32g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0133,아이스크림_아이스크림롤 초콜릿,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,328,,6.25,,,,31.25,,,,,,94,,,,,,,,,,6.25,,3,식품의약품안전처,32g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D219-711000000-0134,아이스크림_아포가토,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,97,,1.67,6.11,,8.89,7.78,,,,,,21,,,,,,,,,12.78,3.89,,3,식품의약품안전처,180g,탐앤탐스,2,수집,2022-07-13,2024-04-16,1471000,식품의약품안전처
D219-711000000-0135,아이스크림_엄마는외계인 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,257,,4.35,13.91,,28.7,20,,,,,,99,,,,,,,,,16.52,9.57,0.43,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D219-711000000-0136,아이스크림_에스프레소 (더블),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,156,,2.78,,,,17.78,,,,,,35,,,,,,,,,,2.78,,3,식품의약품안전처,180g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0137,아이스크림_에스프레소 (싱글),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,156,,2.22,,,,17.78,,,,,,34,,,,,,,,,,2.89,,3,식품의약품안전처,90g,카페베네,2,수집,2022-07-05,2024-04-16,1471000,식품의약품안전처
D219-711000000-0138,아이스크림_오란다 요거트,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,326,,4.81,,,,46.62,,,,,,97,,,,,,,,,,3.65,,3,식품의약품안전처,130g,요거프레소,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D219-711000000-0139,아이스크림_오레오쿠키앤카라멜 아이스크림 레디팩,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,00,해당없음,100g,199,,2.76,,,,18,,,,,,113,,,,,,,,,,7.56,,3,식품의약품안전처,100g,배스킨라빈스,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
